0|1|2|3
호프,요리주점|제주약수터 올레시장점|5|올레시장 근처에 본점이 있고 올레시장에 분점이 있습니다. 여기가 분점입니다. 시장안에 있다보니 주말이나 저녁에는 매장에 줄이 길어요. 관광객들도 정말 많습니다. 저희는 맥주 테이크아웃해서 호텔에서 마셨어요.…
호프,요리주점|제주약수터 올레시장점|4|시장에갔다가 우연히 눈에띄어서간곳 여러가지의 수제맥주중 3가지선택시음할수있음 그중 한개선택…
호프,요리주점|제주약수터 올레시장점|5|수제맥주 전문점입니다. 제주 방문한다면 들러서 색다른 맥주를 드셔보길 추천! 2명이 방문하면 시음3잔 되요ㅎㅎ 대표매주는 올레맥주 귤향나는 맛있는맥주네요. 여행일정중 여러번방문해서 시음은 다해봤는데 저는 올레,세연교,천지연,탐라밀맥주를 구매했어요. 취향따라 선택해서 드세요. 맥주마다 맛에 대한상세한 설명은 직원분들이 잘해주실겁니다 ㅎㅎㅎ   근처에 본점도 있지만 오후5시이후에 오픈해서 저는…
호프,요리주점|제주약수터 올레시장점|5|1. 시음이 가능하다. 2. 친절하다. 3. 맛있다.…
호프,요리주점|제주약수터 올레시장점|5|포장이 되어서 좋네요. 시음 하시고 한두개 포장해서 숙소에서 드시기 좋아요. 냉동실에 잠시 넣어뒀다 드심 더 좋아요 ㅎㅎ
호프,요리주점|제주약수터 올레시장점|4|3가지 맥주를 맛볼수있고 직원분들이 친절해요. 다양한 종류의 수제맥주를 종류별로 사면 색감도 예뻐서 사진찍기 좋아요. 웨이팅은 감수해야해요.
호프,요리주점|제주약수터 올레시장점|4|너무 늦게 서귀포에 도착해서 시장이 문을 다 닫았다ㅠㅠ 예쁜간판보고 카페인줄 알고 갔다가 수제 맥주집이어서 맥주 두병 구입 ! 시음도 만족스러웠다 '
호프,요리주점|제주약수터 올레시장점|2|직원이 친절해서 별하나 시음도 다양하게 해볼수있어서 별하나 더 그냥 감성빨..대학생에게 유행하는 이유가있다 졸업하면 걔네도 굳이 사러 안올맛
호프,요리주점|제주약수터 올레시장점|5|맥주도 음식도 기가막히게 맛있어요👍👍👍
호프,요리주점|제주약수터 올레시장점|4|테스트할수있어서  좋았어요 친절하심
호프,요리주점|제주약수터 올레시장점|4|추천메뉴: 맥주는 개인 취향이지만 제주에서만 맛볼 수 있는 “올레길”  - 제주에 이렇게 힙한 곳이…
호프,요리주점|제주약수터 올레시장점|4|올레시장에서 회포장을 했다면 필시 들려 맥주포장을 해야하는 곳  놀라운 맥주 시음 서비스…
호프,요리주점|제주약수터 올레시장점|4|수제맥주다양하고 제주의지역명을 맥주에 접목 맛나고 재미가있어요
호프,요리주점|제주약수터 올레시장점|5|직원분들 너무 친절하시고, 다양한 종류의 수제 맥주를 시음 후에 주문할 수 있어서 좋았습니다. 근처 오신다면 들러서 시원하게 수제 맥주 즐기기 좋습니다.
호프,요리주점|제주약수터 올레시장점|5|맥주 엄청 좋아하는데 맛있어요~! 샘플러4종으로 포장해서 마셨고 신맛나는 고스트? 새로웠어요! 시음가능해서 취향대로 구매하실 수 있음! 작은귤도 같이 넣어주셨는데 그것도 맛있었어요:)
호프,요리주점|제주약수터 올레시장점|5|올레여행자센터, 올레시장 근처 크래프트비어 탭룸. 크래프트비어라는 이국적 컨텐츠를 지역사회에 잘 녹이려는 의도가 보입니다. 제주에서만 마실수 있는 맥주들도 많구요 시장의 음식을 가져와 먹을 수도 있습니다.…
호프,요리주점|제주약수터 올레시장점|5|제주에서만 맛볼수 있는 수제맥주 시음해보고 입맛에 맞는 걸로 골라서 한잔 뙇 종류는 시시때때 변경됨
호프,요리주점|제주약수터 올레시장점|5|제주올레길 이라는 천혜향 들어가는 술이 참 맛있었어요. 다양한 맥주를 파는 편집샵이라 생각하시면 되요. 친절하세요. 그리고 마농치킨 구입 후 영수증 지참하시면 10퍼센트 할인되어요 :)
호프,요리주점|제주약수터 올레시장점|5|올레시장왔다면 꼭 시도해보세요. 올레길이랑 흑맥주중엔 새연길이 순하고 맛있었어요
호프,요리주점|제주약수터 올레시장점|5|여러가지 수제맥주를 시음하게 해줘서 종류별로 골고루 구매했습니다.
호프,요리주점|제주약수터 올레시장점|5|시음 해볼 수 있어서 좋습니다. 자리가 별로 없으니 포장해 가세요.
호프,요리주점|제주약수터 올레시장점|5|항상 늘어서 있는 긴줄이  모든 것을 대변합니다.
호프,요리주점|제주약수터 올레시장점|5|지나다가 우연히 들어갔는데 잠시 쉬면서 맥주한잔 좋았어요.
호프,요리주점|제주약수터 올레시장점|5|맥주 설명도 잘해주시고 시음도 할수 있어요. 올레길 추천합니다
호프,요리주점|제주약수터 올레시장점|4|제주도 올레시장 오면 매일 보는곳이였는데 온누리 상품권이 있어서 시장에서 쇼핑하다가 여기도 됄줄알고 물어봤는데 올레시장점이라고 해거 온누리 상품권 사용이 안되네여 수제맥주릉 파는곳이고 시음이 되는곳이라서 이것저것 물어보면서 살수 있어요. 너무 많아서 고민된다면 에일이랑 라거하나씩 괜찮은거 추천받아서 먹어보고 둘중에 하나 자기입맛에 맞는걸로 사시면 됩니다~
호프,요리주점|제주약수터 올레시장점|5|존맛탱 꼭 드셔보세요 2인가면 시음 가능하세요 탐라밀 강추 바나나향보다는 바닐라향이 살짝나면서 목넘김도 깔끔하고 술린이인 저에게도 존맛탱 직원분도 친절하게 설명해주십니다~
호프,요리주점|제주약수터 올레시장점|4|수제맥주 맛있습니다
호프,요리주점|제주약수터 올레시장점|5|친절하고 좋아요. 2명이서 갔는데 12가지 수제맥주    중에 3가지 시음 가능합니다. 마농치킨 샀더니 영수증 보여드리니 10퍼 할인해주었습니다! 굿
호프,요리주점|제주약수터 올레시장점|4|줄서서 기다렸어요. 직원분들 친절하셨고 시음도 했고,종류별로 많았어요.…
호프,요리주점|제주약수터 올레시장점|4|직원들은 친절하나  6팀 포장  대기하는데 30분걸림 본점 걸어서 5분이라는데 그런 안내라도 해줬으면함
호프,요리주점|제주약수터 올레시장점|5|시음도 한잔씩 해보고 젤 큰걸로 포장했는데요.좋아요ㅎㅎ 맛나요ㅎㅎ 본점보다 이른 시간부터 열어서 좋았어요
호프,요리주점|제주약수터 올레시장점|2|그냥 맥주집. 사람 너무 많음.
호프,요리주점|제주약수터 올레시장점|4|맥주 맛있음!👍
호프,요리주점|제주약수터 올레시장점|5|시음도 할 수있고 간단하게 술 먹기 좋았어요~!! 맛있구용!!
호프,요리주점|제주약수터 올레시장점|5|친절 하시구 너무맛있는맥주 두번가세요!
호프,요리주점|제주약수터 올레시장점|5|친절한 설명이 맛보다 더 좋았어요..
호프,요리주점|제주약수터 올레시장점|5|친절한 직원분들. 유쾌한 분위기. 맛있는 맥주! 최고다. 집근처에 있었으면!
호프,요리주점|제주약수터 올레시장점|5|맛있어요
호프,요리주점|제주약수터 올레시장점|5|다양한 리미티드 맥주를 맛보고 살 수 있는 곳 직원들도 다들 엄청 친절하네요
호프,요리주점|제주약수터 올레시장점|5|너무 맛있어서 이틀 연달아 가고 다음날 마실 맥주까지 포장함. 친절하고 맛까지 있으니 안 갈 이유가 없는 곳
호프,요리주점|제주약수터 올레시장점|3|니뿌지 않아요 잠깐 한잔 하기좋음
호프,요리주점|제주약수터 올레시장점|5|흑맥주 시음해봤는데 너무 맛있어요ㅜㅜ
호프,요리주점|제주약수터 올레시장점|4|너무 오랴기다림 50분정도 기더린듯 맛은있으나 저는 개인적으로 50분이나 기다려야하나 라는 생각 마몽치킨이랑 먹음 좋어요
호프,요리주점|제주약수터 올레시장점|5|아주 친절한 상담이였습니다
호프,요리주점|제주약수터 올레시장점|5|다양한 맛을 볼수잇고 시음해볼수잇어좋아요 포장이대부분 일하시는분들이 에너지넘치고 좋아요
호프,요리주점|제주약수터 올레시장점|5|친절하신 직원분의 깔끔한 설명. 맛난 맥주와 먹으니 금상첨화였습니다.
호프,요리주점|제주약수터 올레시장점|4|커피맛맥주가젤맛있었어요
호프,요리주점|제주약수터 올레시장점|5|예뻐요^^ 올레맥주 맛도 좋아요
호프,요리주점|제주약수터 올레시장점|1|안경쓴 남자 분의 응대가 너무 불친철! 앞에 손님 있어서 기다리다가 주문해도 되냐 물어보니 ‘고개만 끄덕’…
호프,요리주점|제주약수터 올레시장점|5|제주에일 맛있어요. 캔보다 훨씬 더. 다른 맥주들은 각자 기호에 맞게.…
호프,요리주점|제주약수터 올레시장점|5|3년만에 찾은 이곳은 변함없네요^^
호프,요리주점|제주약수터 올레시장점|5|제주 생맥주 포장이 가능한 곳이에요. 혼자가면 두개 맥주를 맛보고 구매할 수 있어요. 둘이가면 세개 맥주를 맛보고 고를수 있구요.
호프,요리주점|제주약수터 올레시장점|5|서귀포시 들리면 꼭 오는 곳
호프,요리주점|제주약수터 올레시장점|3|수제맥주. 제주라는 장소..  그닥..
호프,요리주점|제주약수터 올레시장점|2|열정적인 탭하우스가 있다는 건 반가운 일이나, 씨서론 자격증으로 도배를 해놓은 것에 비해 기본적인 맥주 품질 관리가 안되서 놀랐음. 5분거리에 있는 본점에서 같은 맥주로 비교해봐도 확 차이가 날 정도. 본점이 훨씬 관리가 잘되는 것 같으니 그쪽으로 가시길 추천합니다.
호프,요리주점|제주약수터 올레시장점|4|줄이 많이 있어서 화남
호프,요리주점|제주약수터 올레시장점|1|욕도하고 초등학생도시한말하고   나가라고합니다 맥주는맛도없습니다 내가는물도뿌리미다 사실을맥주가않고옷줌이대요 저도여기에사서먹그데옷줌미데요ㅠㅠㅠㅠㅠ
호프,요리주점|제주약수터 올레시장점|4|한번쯤은 가볼만한
호프,요리주점|제주약수터 올레시장점|5|사람이 좀 몰리는것 빼고는 맥주도 맛나고 좋아요
호프,요리주점|제주약수터 올레시장점|5|개굿 선물용으로 사기도좋고 참좋은곳. 아쉽지만 매진이 빨리됨. 편의점에서 얼음컵사서 넣어먹으니 개꿀맛
호프,요리주점|제주약수터 올레시장점|5|가격싸고 상인분들 친절해욤 ㅎㅎ
호프,요리주점|제주약수터 올레시장점|5|기본3종류 시음 할 수 있게 친절히 안내해 주셔서 좋았고, 맥주맛도 좋았습니다. 드셔보시고 고르시면 됩니다.
호프,요리주점|제주약수터 올레시장점|5|새연교 맛있당.. 시음도할수있고 맛있어요
호프,요리주점|제주약수터 올레시장점|5|올래길 맛있어요
호프,요리주점|제주약수터 올레시장점|5|올레시장가면 한번은먹어야함ㅎ
호프,요리주점|제주약수터 올레시장점|5|여긴 제주오면 꼭들리는 곳입니다 일단 가보세요
호프,요리주점|제주약수터 올레시장점|5|먹을게 너무많아여~~ㅎ 돈하고 시간만있음 대만족 숙소갈때 제주약수터맥주와 마농치킨필수~ㅎ
호프,요리주점|제주약수터 올레시장점|5|먹거리~~많아요
호프,요리주점|제주약수터 올레시장점|5|독특한 제주 생맥주를 맛볼 수 있는 곳
호프,요리주점|제주약수터 올레시장점|4|너무 좋아요~
호프,요리주점|제주약수터 올레시장점|5|제주도 올때 마다 매번 들르는 약수터 너무 좋습니다.
호프,요리주점|제주약수터 올레시장점|2|웨이팅하는  도중에는 시음을 안했음 좋겠어요 코로나때문에 시음하는건 좀 그렇더라구요 줄서서 기다리는것도 지친데 시음때문에 웨이팅시간이 더 길어지드라구요
호프,요리주점|제주약수터 올레시장점|5|최고의 수제맥주
호프,요리주점|제주약수터 올레시장점|4|먹을 것이 많으니까 좋아요
호프,요리주점|제주약수터 올레시장점|4|주말 저녁엔 구매하려면 30분이상은 대기하여야합니다.
호프,요리주점|제주약수터 올레시장점|5|시음가능해요
호프,요리주점|제주약수터 올레시장점|5|제주 가면 꼭 들릴 만한 곳이에요
호프,요리주점|제주약수터 올레시장점|5|항상오지만~~제주시장중에짱~^^
호프,요리주점|제주약수터 올레시장점|2|왜 줄을 써지?
호프,요리주점|제주약수터 올레시장점|3|여러가지 맛을 볼려구 작은병4개짜리 샀는데~입맛에 안 맞았어요~
호프,요리주점|제주약수터 올레시장점|5|맥주를 사랑한다면💕
호프,요리주점|제주약수터 올레시장점|5|맛있네요.
호프,요리주점|제주약수터 올레시장점|5|맛있는수제맥주~주인분들 왕친절하시네요~~
호프,요리주점|제주약수터 올레시장점|4|제주 수제맥주
호프,요리주점|제주약수터 올레시장점|5|제주에서 생산되는 수제맥주를 시음하고 마시고  포장까지 할 수 있는 곳입니다. 신선한 맥주를 위한 시설 관리는 물론 친절한 마스터 분들까지 꼭 방문해 보세요! 실내에 6명, 야외에 20명까지 앉을 수 있습니다.
호프,요리주점|제주약수터 올레시장점|5|올레길 흑돼지 맥주 맛있어요 마농치킨이랑 같이 크하
호프,요리주점|제주약수터 올레시장점|4|한번가봤는데 첨  먹어서 그런지 좀
호프,요리주점|제주약수터 올레시장점|5|여러가지 맛난 수제 맥주 맛 볼수 있어 좋아요.
호프,요리주점|제주약수터 올레시장점|5|올레 시장에서 작지만 수제맥주에 분위기 최고
호프,요리주점|제주약수터 올레시장점|5|맥주가 맛있습니다
호프,요리주점|제주약수터 올레시장점|5|제주도 수제맥주 전문점. 직접 양조한 맥주와 다른 제주 브루어리의 맥주를 취급한다. 테이블당 3개씩 시음 가능하다. 개인적으로는 맥파이 맥주가 더 괜찮았다.
호프,요리주점|제주약수터 올레시장점|4|줄서야되는데 맛나요
호프,요리주점|제주약수터 올레시장점|4|위치며 분위기며..그러나 모기와 벌레들 그리고 비싼 맥주값에 별 뺌..
호프,요리주점|제주약수터 올레시장점|3|앉아서 즐길때가 별로없고 거의다 포장판매만 하는것이 아쉬움
호프,요리주점|제주약수터 올레시장점|2|관광객에게 사기치는 느낌
호프,요리주점|제주약수터 올레시장점|5|맥주 좋아하시는분들 강추
호프,요리주점|제주약수터 올레시장점|1|산화가 심한 맥주, 적너라히게 상한 맥주를 취급하는 집  종업원은 맥주 산화 정도를 모르는 집…
호프,요리주점|제주약수터 올레시장점|5|맥주 사기전 샘플러 시음하고 살 수 있습니다. 맥주 jmt
호프,요리주점|제주약수터 올레시장점|5|굳포장ㄱ
호프,요리주점|제주약수터 올레시장점|5|서귀포 오면 꼭 가볼만 하다
호프,요리주점|제주약수터 올레시장점|5|꼭 가여
호프,요리주점|제주약수터 올레시장점|5|맛도 분위기도 좋고, 청년 오너들의 마인드도 좋음
호프,요리주점|제주약수터 올레시장점|5|좋아요
호프,요리주점|제주약수터 올레시장점|4|시음해보고 크레프트맥주를 구매할수있는 곳입니다. 친절하게 안내해주셔서 감사했습니다😆
호프,요리주점|제주약수터 올레시장점|5|다양하고 좋아요^^
호프,요리주점|제주약수터 올레시장점|4|사장님움직임이 고급스러움 별거아닌데 넋놓고쳐다봄…
호프,요리주점|제주약수터 올레시장점|5|친절하고 맥주도 맛있습니다.
호프,요리주점|제주약수터 올레시장점|5|매우 맛있음 ㅇㅅㅇ
호프,요리주점|제주약수터 올레시장점|5|먹거리 천국!
호프,요리주점|제주약수터 올레시장점|5|2차로 가볍게 아주 좋아요.
호프,요리주점|제주약수터 올레시장점|5|맥주의 참맛집
호프,요리주점|제주약수터 올레시장점|5|다양해서좋아요
호프,요리주점|제주약수터 올레시장점|4|종류 맛 사람 다 많음
호프,요리주점|제주약수터 올레시장점|5|친절,맛난맥주,분위기 좋은곳
호프,요리주점|제주약수터 올레시장점|4|맛있는 맥주 무서웈 가격
호프,요리주점|제주약수터 올레시장점|5|제주에서만 맛볼수있는 수제맥주의맛!!! 상큼한 분위기~^^
호프,요리주점|제주약수터 올레시장점|4|맛있음 약간비싼편
호프,요리주점|제주약수터 올레시장점|3|편안하게 한잔 할수있는곳
호프,요리주점|제주약수터 올레시장점|5|친절한 서비스~맛난 맥주...^^
호프,요리주점|제주약수터 올레시장점|5|제주 수제맥주 전문
호프,요리주점|제주약수터 올레시장점|5|맛나요~
호프,요리주점|제주약수터 올레시장점|5|맛있어요
호프,요리주점|제주약수터 올레시장점|3|가격 비쌈
호프,요리주점|제주약수터 올레시장점|5|맥주맛있음
호프,요리주점|제주약수터 올레시장점|5|👍
호프,요리주점|제주약수터 올레시장점|5|() 서귀포 최고. 공예 맥주의 적절한 선택. 주로 테이크아웃 판매지만 좋은 작은 테라스와 몇 안 되는 내부 좌석이 있어 바에서 평소와 같이 뒤로 기대고 맥주를 즐길 수 있습니다.…
호프,요리주점|제주약수터 올레시장점|5|() 직원은 매우 친절하고 도움이됩니다. 그리고 crafr 맥주는 굉장합니다. 제주 서귀포를 방문한다면 맥주를 마시 러 이곳을 방문하는 것이 좋습니다.…
호프,요리주점|제주약수터 올레시장점|5|() 멋진 자리. 맥주를 좋아했습니다. 시도해 볼 훌륭한 맥주가 너무 많습니다. 멋진 분위기. 밤에는 놀라운 분위기가 있습니다. 멋진 맥주…
호프,요리주점|제주약수터 올레시장점|5|() 자유로운 분위기와 제주 특선 메뉴.  시장에서 음식을 사서 맥주와 함께 즐길 수 있습니다. 시장을 바라 보는 즐거움은 제주 맥주 최고 !!…
호프,요리주점|제주약수터 올레시장점|5|() 주문하기 전에 3 가지 유형의 샘플러를 맛볼 수 있습니다. 매년 수여되는 제주 최고의 맥주를 경험하기에 좋은 곳입니다. 원한다면 병에 담긴 맥주도 마실 수 있습니다.…
호프,요리주점|제주약수터 올레시장점|5|() 제주도의 정통 맥주에 아주 좋은 주소!  ()…
호프,요리주점|제주약수터 올레시장점|5|() 훌륭한 개념으로, 걸어 다니면서 맥주를 마시고 음료를 마시고, 맥주를 병에 담거나 맥주를 마시거나 술집에서 또는 야외 음악을 즐기면서 야외에서 즐길 수 있습니다.…
호프,요리주점|제주약수터 올레시장점|4|() i Jeju에서만 맛볼 수있는 맛이 좋은 한국 크래프트 맥주.  ()…
호프,요리주점|제주약수터 올레시장점|4|() 매우 맛있지 만 혈액이 너무 풍부합니다.  ()…
호프,요리주점|제주약수터 올레시장점|4|() 제주의 생맥주를 제공합니다. 3 개의 샘플을받을 수 있습니다.  ()…
호프,요리주점|제주약수터 올레시장점|4|
호프,요리주점|제주약수터 올레시장점|3|
호프,요리주점|제주약수터 올레시장점|2|
호프,요리주점|제주약수터 올레시장점|5|
호프,요리주점|제주약수터 올레시장점|4|
호프,요리주점|제주약수터 올레시장점|5|
일본식주점|다미야 서귀포점|3|컵과 젓가락 깨끗하지 않았어요. 잘 되는 가게같아 보였는데 바빠서 관리가 안 되는건지.. 새로 나온 건데 소주잔은 뿌옇고 젓가락은 밥풀이 달려 좀 그랬습니다.…
일본식주점|다미야 서귀포점|5|직원들이 너무 친절합니다. 酒種도 다양하고...
일본식주점|다미야 서귀포점|3|맛있서요.
일본식주점|다미야 서귀포점|1|
일본식주점|다미야 서귀포점|5|
호프,요리주점|마루아라|5|친절하고 맛있다. 연어를 직접 통채로 손질한다.
호프,요리주점|마루아라|5|맛있고 친절해요!  서귀포에서 늦게까지 문여는곳!!😍
호프,요리주점|마루아라|5|맛난곳~~~
호프,요리주점|마루아라|3|그냥 그래요~
호프,요리주점|마루아라|5|분위기 좋고 음식도 맛있었습니다
호프,요리주점|마루아라|5|맛있는 한잔 ㄱㄱㄱ
호프,요리주점|마루아라|5|
호프,요리주점|마루아라|5|
호프,요리주점|마루아라|5|
호프,요리주점|마루아라|4|
호프,요리주점|마루아라|5|
와인바|HFF|5|제주시 컴백으로 와인만 사가지고 왔습니다. 친절한 주인장과 상세한 와인 메뉴판이 너무 좋았습니다. 다음엔 꼭 음식도 먹고 한잔하고 오고 싶어요. 근처를 지나신다면 방문 추천드립니다. 휴무일과 오픈시간은 인스타계정을 확인하세요.
와인바|HFF|5|다채로운 공간, 좋은 음악, 맛있는 음식, 산뜻한 와인까지 너무 완벽합니다!!! 가격도 합리적이라 부담이 없네요 다음에 또 올게요💕
와인바|HFF|5|브라운치즈+뤼들라스와프블랑 사랑해요
와인바|HFF|5|분위기도 좋고 음식 맛도 좋았어요
와인바|HFF|5|
호프,요리주점|주점부리|5|분위기좋고 안주도 맛나네요. 가격대는 약간있지만 특이한 맥주들도 있고가볼만 합니다.
호프,요리주점|주점부리|5|2년 전에 친구와 다녀온 식당. 갑자기 생각났는데, 어떻게 검색해야 할지 모르겠어서 성산일출봉 술집이라고 검색하니 제일 위에 뜨네요. 손님도 그렇게 많지 않아 사장님과 많은 대화를 하고 왔던 기억이 납니다. 코로나가 터지기 직전이라 돌아오고 나서는 다시 가지 못했던 곳인데, 코로나가 풀리면 꼭 다시 가고 싶은 곳이에요. 맛도 좋고, 분위기도 좋고, 한 가지 아쉬운 점이라면 역시 가격이겠지만 그런 것들을 떠나 편안함을 주는 곳이었습니다. 당시에는 서울에서 오셨던 사장님이 대신 계셨는데, 다시 가게 되면 또 뵙고 싶어요. 저랑 친구를 기억해 주셨으면 좋겠네요. ♡ 강아지도 보고 싶어요….
호프,요리주점|주점부리|3|고추튀김이 겁나 맛있음!!! 매콤하고 바삭하고!! 다른 요리도 보나마나 맛있을게 뻔한데 가격이 좀 부담되서 보나마나 할수가 없음.…
호프,요리주점|주점부리|5|노낭게스트하우스에 들러서 마시기 좋은곳. 분위기 최고에 예기하면서 먹기 좋아요. 가격대는 안주가 평균 15000원대입니다. 새벽 2시까지 영업입니다
호프,요리주점|주점부리|4|조금 비싸다고 느낀 맥주와 안주지만 , 사람들 사이에서 행복함을 느낄 수 있음. 아르바이트분이 되게 좋은 분위기를 풍기셨다
호프,요리주점|주점부리|4|분위기 좋고 가벼운 안주에 맥주 마시기 좋은곳. 사장님 친절하고 즐겁게 술 마실 수 있는곳입니다.
호프,요리주점|주점부리|2|직원의 무뚝뚝함~~ 그닥
호프,요리주점|주점부리|5|성산쪽에서 늦게 하는 흔치 않은 술집. 고즈넉하니 좋습니다. 테라스는 11시까지해요
호프,요리주점|주점부리|5|best. 여긴 다시 온다.
호프,요리주점|주점부리|4|기본안주가 비싼편.. 다른 가게가 다 일찍 문을 닫아버리니 어쩔수 없는 선택지
호프,요리주점|주점부리|5|안주 맛있고 사장님이 멋지게 생겼어요~
호프,요리주점|주점부리|5|가성비 갑 아주 맛나요~꼭 가보세요~^^
호프,요리주점|주점부리|5|국물떡볶이 맵지만 맛있어요
호프,요리주점|주점부리|2|골뱅이소면 해물파전 한치시킴 내입맛엔그닥…
호프,요리주점|주점부리|3|분위기로 가는 술집! 맛으로는 평범한 술집입니다!
호프,요리주점|주점부리|5|사장님이 친절하시고 안주도 맛있습니다. 가게 마스코트인 리트리버 윈디~ 귀여워요!
호프,요리주점|주점부리|1|16000원 국물떡볶이 마농치킨 16000원 나는 마농치킨을 먹겟음!! 거리도 멀지않음!!! 치킨사들고 숙소가서 먹는게 개이득인 식당. 지인들이 별점5을 주지않았나 의심이 생기는 식당.
호프,요리주점|주점부리|5|사장님도 친절하시고 안주도 좋아요!! 강추!!
호프,요리주점|주점부리|3|보통! 이차 하러 가기에 좋음
호프,요리주점|주점부리|5|제주도에 있는 가장 분위기 좋은 펍
호프,요리주점|주점부리|5|느낌있음 상당히
호프,요리주점|주점부리|3|국물떡볶이 매콤하니 맛있습니다. 다만, 비싼감이 있고 양이 적어요. 분위기는 아늑하고 좋아요.
호프,요리주점|주점부리|4|분위기가 아늑하니 좋아요
호프,요리주점|주점부리|4|분위기 좋고 괜찮아요 ! Resonable price ! Cozy and nice !
호프,요리주점|주점부리|3|갈곳이 여기뿐이라 갔지만 넘 비싸다...
호프,요리주점|주점부리|3|새우깡이 맛있어요
호프,요리주점|주점부리|5|안주가좋음
호프,요리주점|주점부리|4|음....입맛이 까다로운분들이 오시면 좀...별로? 분위기는 좋아요 근처에선 없는분위기~
호프,요리주점|주점부리|1|개비싸....
호프,요리주점|주점부리|2|불친절함
호프,요리주점|주점부리|4|맛있어요
호프,요리주점|주점부리|5|맛집
호프,요리주점|주점부리|3|그만 그만 합니다
호프,요리주점|주점부리|2|() 미안하지만 가본 적이 없어  ()…
호프,요리주점|주점부리|5|
호프,요리주점|주점부리|5|
호프,요리주점|주점부리|3|
호프,요리주점|주점부리|5|
호프,요리주점|주점부리|3|
호프,요리주점|주점부리|5|
호프,요리주점|주점부리|5|
호프,요리주점|주점부리|2|
호프,요리주점|주점부리|4|
호프,요리주점|주점부리|2|
호프,요리주점|주점부리|3|
호프,요리주점|주점부리|5|
호프,요리주점|주점부리|3|
호프,요리주점|주점부리|3|
호프,요리주점|주점부리|4|
