관광농원|동백포레스트|5|예쁘다 한시간정도 시간 걸리는듯 사진찍는거 포함
관광농원|동백포레스트|3|분위기타서 어린친구들이 사진찍으로 많이 오는곳..
해수욕장,해변|사계해변|5|지나가는 길에 들렸는데 사람도 없고 좋네요^^
해수욕장,해변|사계해변|5|현무암과 바다색이 정말 예쁘고 잘 어울리는 곳. 서퍼들도 많았고 뒤로는 산방산도 좋았어요
해수욕장,해변|사계해변|5|파고가 높지만 물은 맑습니다 무인도인 형제섬도 보이는 해변입니다
해수욕장,해변|사계해변|5|An incredible beach with extraordinary rocks! Must stop by and take a stroll and lots of photos!!…
해수욕장,해변|사계해변|5|정말 특이하고 이쁜 곳.. 인스타 멋쟁이들 다 모인듯 ㅋㅋ
해수욕장,해변|사계해변|5|이색적인 해변 특이해서 별 하나 추가함 원더걸스 소희 때문에 유명해졌다나~
해수욕장,해변|사계해변|5|지나가다 잠깐 들른곳인데 물이 맑고 사진찍기 좋은곳 같습니다.
해수욕장,해변|사계해변|5|산방산, 송악산 보이는 뷰 너무 예쁘네요.
해수욕장,해변|사계해변|4|한적하고 편안한 파도소리 자장가 소리로 산방산 형제섬 송악산 좋은 풍경은 다 보인다 포구에서 떠나는 어선을 배웅하는 등대도 아름답게 보이는 좋은곳이다
해수욕장,해변|사계해변|4|산방산에서 송악산에 이르는 사계해변은 아름다운 해안절경과 한라산과 형제섬의 멋진 풍광이 펼쳐진 제주의 대표적인 올레길이다.
해수욕장,해변|사계해변|5|경치 정말 좋아요. 넓고 아직 많이 알려지지않아 사람도 없어서 사진 찍기 좋네요.
해수욕장,해변|사계해변|5|노을질때왔는데 너무 좋았습니다~~
해수욕장,해변|사계해변|4|산방산 올레길을 지나서 형제섬이 정답게 마주보는 뷰가 아름답고 공룡발자국 화석이 있는 장소입니다, 색 다른 풍광을 보여줌니다,
해수욕장,해변|사계해변|4|바닷바람 실컷 맞고 왔습니다.
해수욕장,해변|사계해변|5|이국적인곳💗
해수욕장,해변|사계해변|4|산책하기 좋은 해안. 겨울이 오히려 더 좋다
해수욕장,해변|사계해변|4|조요하고 한적함 주차편함
해수욕장,해변|사계해변|3|잘 찾아보면 돌틈에 거북손도 있습니다.^^
해수욕장,해변|사계해변|3|그냥 바닷가 그리 볼것은 없네요 ㅎ
해수욕장,해변|사계해변|4|볼거리 놀거리 먹을거리 많아요. 마라도 선착장도 있네요 ㅎㅎ
해수욕장,해변|사계해변|5|참 예쁘고, 신비한 곳이에요.
해수욕장,해변|사계해변|4|저는 드라이브하다 처음 가본 곳인데 젊은 분들 사진 찍는 명소인가 보더라구요. 송악산 내리막길에서부터 펼쳐지는 해변의 풍경이 가슴 뻥 뚫리게 하는 곳이었어요. 모래가 현무암이 섞여서 거뭇거뭇한 것이 신기했어요.
해수욕장,해변|사계해변|5|산책코스로 너무 좋아요 주위 경관이 어으러지는곳입니다
해수욕장,해변|사계해변|5|광치기해변과 비슷한 느낌인데 주변 풍광 멋있어요.
해수욕장,해변|사계해변|5|고등어회 대박!!
해수욕장,해변|사계해변|4|해변이 맨발로 산책하기 좋을많큼의 길이인것 같아요.
해수욕장,해변|사계해변|5|넉놓기 좋음
해수욕장,해변|사계해변|5|사진스팟이 의외로 작아서 놀랐음 다들 사진을 잘찍으
해수욕장,해변|사계해변|5|해질녁에 가본 곳...  다음에는 햇빛 쨍할때 가봐야지...
해수욕장,해변|사계해변|5|경치가 참 좋아요 해안을 따라 산책할수 있는 길도 있고...
해수욕장,해변|사계해변|5|송악산 가는 길목에 있는 사계 바닷가 백사장은 해안길(올레길)을 따라서 산책하는데 ~ 아주 좋습니다.…
해수욕장,해변|사계해변|4|물맑아 너무 좋아여
해수욕장,해변|사계해변|4|굿 좋아요
해수욕장,해변|사계해변|2|풍경도 별로고 볼 것도 별로입니다. 주차도 마땅치 않은데 왜 좋다고 하는지 모르겠네요.
해수욕장,해변|사계해변|5|바닷물이 깨끗해요.
해수욕장,해변|사계해변|4|좋았어요
해수욕장,해변|사계해변|5|개인적으로 가장 좋아하는 장소..제주에서 사시사철 이런 절경을 자랑하는곳은 많지않다
해수욕장,해변|사계해변|5|바다바다~
해수욕장,해변|사계해변|5|사람없고 너무 좋았음
해수욕장,해변|사계해변|5|송악산입구에서 부터 용머리해안 사이의 아름다운 해안이다
해수욕장,해변|사계해변|5|조용하고 좋아요
해수욕장,해변|사계해변|5|첨보는 제주 풍경
해수욕장,해변|사계해변|4|해수욕장에서 노는 사람 없네요. 근데 여기서 보는 산방산이 아름다웠어요
해수욕장,해변|사계해변|5|제주에서 단 한 곳의 해변만 꼽으라면 여기를 선택한다.
해수욕장,해변|사계해변|2|서핑하기에 위험한 곳이며 안전 요원도 없습니다. 초보자는 절대 조심,  수영을 좀 하는 편인데도 파도가 안으로 끌어 당겨서 밖으로 나오기 어려웠습니다.
해수욕장,해변|사계해변|5|바다가 진짜 이쁨
해수욕장,해변|사계해변|4|물이 깨끗함
해수욕장,해변|사계해변|4|시원한 시야
해수욕장,해변|사계해변|1|가지마셈
해수욕장,해변|사계해변|3|() 이 섬에서 바다의 아름다운 전망을 제공합니다.  ()…
해수욕장,해변|사계해변|5|() 연인과 데이트하는 것이 좋습니다.  ()…
해수욕장,해변|사계해변|4|() 평범 해 보이는 해안. 나쁘지 않다.  ()…
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|1|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|5|
해수욕장,해변|사계해변|4|
해수욕장,해변|사계해변|5|
해수욕장,해변|용머리해안|5|저렴한 가격에 바다를 가까이서 구경하고 더불어 해안절벽도 볼수있어서 좋습니다. 바닥이 울퉁불퉁해서 조심해야합니다. 안전요원이 더 많으면 좋을것같네요. 풍경은 시간이 아깝지않을정도로 좋습니다.
해수욕장,해변|용머리해안|5|이곳을 방문하려면 운이 좋아야 한다. 바로 바다를 인접하고 있다보니 입장금지가 자주 되는 곳이다. 아무리 날이 맑아도 조금만 파도만 세게 일면 안전상의 이유로 입장금지가 된다. 혹시나 운이 좋아 입장하게 됐다면 정말 아름다운 풍광이 펼쳐진다. 해안가를 따라 걷다보면 탁트인 바다와 하늘이 쌓인 스트레스를 날려준다. 전부 돌길이다 보니 힐을 신고 가면 위험하다.
