0|1|2|3
호프,요리주점|제리스펍|3|간단히 한잔하면서 즐길수있는곳
호프,요리주점|제리스펍|4|음식 색다르고 가격도 괜찮네요
호프,요리주점|제리스펍|3|맥주맛을 잘아는 사람이 가면 더 좋을듯
호프,요리주점|제리스펍|5|좋은날 좋은밤 좋은사람들과 좋은보드게임들 ^^
호프,요리주점|제리스펍|3|다양한주류 .친절한응대. 서귀포이중섭거리에서 가까움
호프,요리주점|제리스펍|4|그냥 연인과 맥주 한잔
호프,요리주점|제리스펍|5|갈 때마다 기분 좋아지는 곳♥
호프,요리주점|제리스펍|5|공사 중 지킴이^^
호프,요리주점|제리스펍|5|스파이시 홍합은 꼭 드셔보세요
호프,요리주점|제리스펍|1|맥주관리가 필요해요~~~!!
호프,요리주점|제리스펍|4|분위기좋고 맛도 그럭저럭 갠춘
호프,요리주점|제리스펍|4|간단하게 칵테일 한잔
호프,요리주점|제리스펍|2|조금  비싸요 ㅡ
호프,요리주점|제리스펍|4|난잡하고 좋다 여기는 이런곳
호프,요리주점|제리스펍|4|맛도 직원도 멋진곳
호프,요리주점|제리스펍|1|별로예요
호프,요리주점|제리스펍|4|생맥주 저렴
호프,요리주점|제리스펍|3|좀 비싼듯
호프,요리주점|제리스펍|5|우끼끼
호프,요리주점|제리스펍|3|시끄러움
호프,요리주점|제리스펍|2|() 여기에서 경험할 기회가 없었습니다. 일부 논리를 지원하지 않는 장소는 지원할 수 없습니다. 아마도 이것이 영국식 펍이라고 생각하는 것이 틀릴 수도 있지만 그것이 내가 찾던 경험입니다. 나는 혼자 여행 중이고 혼자 테이블에 앉고 싶지 않고 바에 앉고 싶습니다. 바텐더나 다른 외로운 여행자와 이야기를 나눌 수도 있습니다. 정신 건강도 중요하며 양조주와 채팅을 통해 이 문제를 크게 해결할 수 있습니다.…
호프,요리주점|제리스펍|4|() 좋은 맥주, 음료 및 음식이있는 시원한 곳. 웨이터를 지켜 봐라. 우리는 음료수를 두 번 주문했는데 둘 다 잊었다. 여전히 청구서에 적혀 있었고 그가 우리에게 가져 오지 않았다고 말했을 때 그것을 벗었습니다.…
호프,요리주점|제리스펍|3|() 멋진 작은 장소, 영국의 맛을 원하지만, 우리 같은 방문 관광객을위한 지역 주민에게는 좋은 곳입니다. 너가 잠시 동안 떨어져 있거나, 친밀한 무언가의 맛을 간절히 원하지 않으면…
호프,요리주점|제리스펍|5|() 좋은 장소와 절대적으로 놀라운 음식. 우린이 술집을 발견해서 좋아했습니다. 비가 내린 후에 수건을 제공 할만큼 친절했던 놀라운 직원들에게 다시 감사드립니다. 당신이 마을에 있다면 들러야합니다…
호프,요리주점|제리스펍|5|() 자, 먼저 우리는 거리에서 걸어 나와 구글 맵에서이 장소를 찾았습니다. 첫인상 멋진 스타일 바! 많은 테이블 조명, 나는 영국에서 왔고 호주에서 온 친구인데, 우리는 적절한 강아지 그럽을 찾고 있었고 그것을 찾았습니다! 훌륭한 뱅커와 매쉬 및 돈까스. 우리는 놀라운 직원들에 의해 서비스를 받았으며, TED라는 이름으로 특히 훌륭했습니다. 수영장, 다트를 재생하는 사람들 및 부스에서 카드 놀이를하는…
호프,요리주점|제리스펍|5|() Jerry 's Pub에서 훌륭한 경험! 다양한 보드 게임을하고, 맥주를 좋은 가격에 만들어 내고 음식은 정말 좋습니다!…
호프,요리주점|제리스펍|5|() 정말 맛있는 집이있는 훌륭한 작은 술집에서 맥주를 양조했습니다. 게임과 괜찮은 음식도.  ()…
호프,요리주점|제리스펍|5|() 우리는 저녁 식사 후 장소를 찾고 있었고 Jerry 's Pub을 추천했습니다. 우리는 수영장과 다트를했고 좋은 음료를 마셨다 (레드 와인은 좋았습니다). 친절한 직원과 좋은 메뉴. 추천!…
호프,요리주점|제리스펍|4|() 수영장과 다트가있는 멋진 분위기. 음료와 마찬가지로 음식도 맛있었습니다. 즐거운 밤을 보내려면 Jerry 's Pub을 추천합니다.…
호프,요리주점|제리스펍|5|() 좋은 음식. 서버는 영어를 사용합니다. 엔터테인먼트를위한 당구대 및 전자 다트. 맥주의 알맞은 선택.  ()…
호프,요리주점|제리스펍|3|() 쉬운 접근성. 늦은 밤에 매우 혼잡하고 시끄 럽습니다.  ()…
호프,요리주점|제리스펍|5|() 맥주를 마시고 게임을하기에 좋은 곳.  ()…
호프,요리주점|제리스펍|5|() 게임을하고 맥주를 마시는 좋은 장소  ()…
호프,요리주점|제리스펍|4|() 재미있는 곳에서 그들은 심지어 자신의 공예 맥주를 만듭니다.  ()…
호프,요리주점|제리스펍|5|() 여기의 직원은 Eng를 매우 잘, 친절하게 말한다. 서귀포에서는 모든 음식이 최고입니다. 나는 그것을 보증한다.…
호프,요리주점|제리스펍|5|() 아 그래 var tender는 영어를 할 수 있습니다. 바보까지 멋진 회사 음료.  ()…
호프,요리주점|제리스펍|5|() 좋은 맥주 좋은 음식  () nice beer great foods
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|() 빨간 맥주를 좋아하십시오.  () Love the red beer.
호프,요리주점|제리스펍|5|() 서귀포 최고의 펍!  () Best pub in Seogwipo!
호프,요리주점|제리스펍|5|() 멋진 맥주와 인기  () Nice beer and popular
호프,요리주점|제리스펍|3|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|5|
호프,요리주점|제리스펍|3|
호프,요리주점|제주약수터 본점|5|제주에 나름 힙? 하다는 사람은 여기로 오는것같다 Ale, lager 둔켈등 종류가 다양하며 포장및 택배도 가능합니다.(직접 카운터에서 주문해야합니다) 근데 음식은 포장이 안됨니다…
호프,요리주점|제주약수터 본점|5|#제주약수터 #제주약수터본점 #제주수제맥주 #수제맥주 #craftbeer #jejucraftbeer #약수터 #감튀 #beer #🍺 . 서귀포에 있는 정말 괜찮은 수제 맥주집! 이름도 기가 막히게 잘 지었다. 한국적이면서도 테이크아웃을 잘 해줄 것 같은 그곳.…
호프,요리주점|제주약수터 본점|5|맥주도 다양하고 신선하고 맛있는데 안주도 맛있어요 무엇보다 정말 직원들이 친절합니다 서귀포 머무는 동안 이틀 연속 방문했어요
호프,요리주점|제주약수터 본점|5|에일이 메인으로 나오는 수제 맥주집이다. 라거도 과일향이 있어서 에일에 가깝다. 다양한 수제 맥주가 있고, 기본적으로 3개 맥주를 시음할 수 있다.…
호프,요리주점|제주약수터 본점|4|솔직후기  매장위치, 분위기좋음…
호프,요리주점|제주약수터 본점|5|일부러 빨리 오픈하는 요일에 좀 이른 시각에 방문하였으나 5시쯤부터 사람이 많이 옴 테이크아웃도 물론 많지만 올레시장점보다 내부가 커보여서 테이블잡고 후다닥 먹고감, 스타벅스 건너편에 위치. 풀드포크 맛있음 감튀도!
호프,요리주점|제주약수터 본점|5|제주 시그니처 수제 맥주들을 팝니다. 네 가지 정도 골라와서 먹었는데 천혜향 맛이 느껴지는 맥주들이 있어서 달콤하고 맛있게 잘 먹었어요. 종류가 다양하고 시음도 해 볼 수 있어서, 직접 가서 마셔도 좋고 테이크아웃해서 먹어도 좋은 곳입니다.
호프,요리주점|제주약수터 본점|5|올레길과 새연교 존맛탱 직원분들도 친절함
호프,요리주점|제주약수터 본점|5|서비스가 특히나 좋았는데 맥주 시음하고 선택하는것과 메뉴의 다양성에 놀랐습니다. 꼭 한번 가보는거 추천합니다.
호프,요리주점|제주약수터 본점|5|맥주도 맛있고 안주도 맛나고 직원들도 친절하고 삼박지가 다 맞아 떨어졌네요..1년전에 왔다가 못갔는데 오늘가길 잘했다는..서귀포 오시는분들 수제맥주 좋아하시는분들 강추!(늦으면 웨이팅 있음)
호프,요리주점|제주약수터 본점|3|일단 분위기나 직원분들 마인드는 정말 좋습니다 하지만 제주수제맥주 타이틀 걸고 260미리정도에 5500원 받기엔 양도 양이지만 진짜 캔맥보다 별로에요 여자분들은 좋아하실거 같은데 혼자 맥주 땡겨서 호텔 데스크 추천받아 갔지만 좀 그랬어요 분위기가 주면 가시고 맥주가 주면 안가시는 걸루
호프,요리주점|제주약수터 본점|5|와아아아앙 맛나여 :) 술 안 먹는 사람인데도 그 맛을 알겠네여 이것은 마치 알커피먹다가 신선한 원두사서 내려먹는 맛의 차이랄까여? 편의점맥주와 비교불가한 어메이징한 맥주!! 상큼한맛 부드러운맛 상쾌한맛 초콜릿맛 다 나여 !! 맥주종류도 많고 @.@ 시음도 부탁드리면 해주신답니다 :) 대박.. 좋아요 직원분들도 친절하시고..... 분위기도 참 좋아요! 음악도 정신없지않은 팝이 흘러나와서 기분 좋게 마셨어요!
호프,요리주점|제주약수터 본점|5|여러종류의 유명 수제맥주를 마실수있어 좋음 술도 시기마다 메뉴에서 빠지거나 추가되는점 주의☆ 분위기도좋고 무지개같은 브랜드 이미지가 독창성있는듯…
호프,요리주점|제주약수터 본점|4|다양한 수제맥주가 있어서 좋아요ㅎ 서비스(?) 기본안주로 누네띠네과자를 주시는데 전 구매하는건줄알고 아무리…
호프,요리주점|제주약수터 본점|5|새로운 맥주를 마주할 수 있어요. 제주 젊은이들 핫플 인듯.  음식도 맛이 좋았어요.
호프,요리주점|제주약수터 본점|5|서귀포에 숙박 시 매번 들리는 제주약수터, 택배로 지인에게 선물도 보냈는데 매우 만족입니다. 다양한 시그니처 맥주를 마실 수 있고, 직원 분들도 너무 친절하셔서 좋아요.
호프,요리주점|제주약수터 본점|5|재주의 수제 맥주을 다양하게 즐길 수 있는 펍. 두세개를 기본 시음을 하고 시킬 수 있는 시스템이 아주 좋다. 위골든, 올레길, 탐라밀맥주를 마셨는데 340ml 6500원으로 저렴한 가격은 아니지만 분위기 젛게 잘 마실 수 있는 곳이다. 맥주도 잘 관리되고 있는 느낌이고 매장도 술집 답지 않게 청결하다. 그리고 안주로 볼로냐식 고기파스타를 시켰는데 탈리아뗄레 면으로 술집 답지 않게 안주도 퀄리티 있게 괜찮았다. 제주에서 자녁에 꼭 한 번 가기를 추천할 만한 곳이다.
호프,요리주점|제주약수터 본점|5|서귀포에 머무신다면 맥주 한잔 하러 꼭 들러 보세요~  원래 제주에 오면 늘 맥파이 브루어리를 갑니다. 하지만 제주시쪽인데다 산속에 멀리 박혀있다보니 교통이 불편해서 자주자주 편히 들르지는 못하고,…
호프,요리주점|제주약수터 본점|4|수제맥주가 맛있는 집. 인테리어가 이쁜 집. 시음할 수 있어서 좋은 집. 하지만 맥주잔 크기가 작아서 당황스러운 집.
호프,요리주점|제주약수터 본점|4|간단히 맥주마시기 좋은곳. 제주위트에일은 없음(실망),안주류 퀄리티는 조금 떨어짐.최저인원 최저시설로 최대매출효과 내는점은 칭찬할만함. 좁은매장에 많은인원 들어가는점도 조금 비추. 한번정도 방문하기엔 무난함..개인적인 사항이니 참고만...
호프,요리주점|제주약수터 본점|5|친절한 설명과 무료시음 등 너무 좋아요 포장했는데 다음엔 매장에서 마시고 싶어요
호프,요리주점|제주약수터 본점|5|유명하기도한데 추천받은 곳이라 방문했어요 사람이 너무 많아서 자리가 없어 매장에선 마실 수 없었으나 포장도 시음해보고 구매할 수 있고 친절했던 직원분 만족합니다!
호프,요리주점|제주약수터 본점|5|서귀포 최고의 탭하우스이자 다양한 수제 맥주를 골라 먹을 수 있는 편집샵 같은 펍, 자체 레시피로 자체 생산하는 맥주도 있고 육지에서 가져오는 맥주도 있고 제주의 다른 브루어리에서 생산하는 맥주를 판다
호프,요리주점|제주약수터 본점|5|혼술하기 좋아요 ❤ 1인 2회 무료시음까지! 제주오면 꼭 먹는 맥파이!! 흑돼지 맥주도 반해버렸어요. 베지테리언 안주도 굿굿
호프,요리주점|제주약수터 본점|4|본점과 시장에 있는 분점을 가본결과 동시간대 본점이 사람이 더 적었습니다. 분점은 시장에 있어서 그런지 사람들의 줄이 길었으나 본점은 대로변 코너쪽이라 사람이 적어 맥주 구입을 훨씬 여유있고, 편하게 설명을 들으며…
호프,요리주점|제주약수터 본점|5|여러가지 퓨전 수제맥주를 파는 곳. 매일올레시장에 있는 건 줄이 기니 도보 5분 거리에 있는 이곳을 애용하실 것.…
호프,요리주점|제주약수터 본점|5|시음도 시켜주고 분위기 좋고 직원들 너무 친절하고 무엇보다 맛있어요 ^^
호프,요리주점|제주약수터 본점|3|제주도 수제맥주 전문점으로 가격이 비싸다  1000cc기준 15000원…
호프,요리주점|제주약수터 본점|5|[ENG/한글] As a Vietnamese restaurant, the food is generally clean. Rice noodle soup may be boring, but it is sufficiently covered with sauce and fragrant with mint-like leaves, and coriander is optional.Spicy noodles remind me of Taiwan's…
호프,요리주점|제주약수터 본점|5|수제 맥주 종류별로 다 맛나고 안주도 깔끔하게 잘 나와요 재방문 의사 200%^^
호프,요리주점|제주약수터 본점|5|독특한 컨셉과 분위기! 멋지고 친절한 직원분들! 맥주 시음 가능!…
호프,요리주점|제주약수터 본점|5|맥주랑 육포 맛있어요. 평일초저녁인데도 빈좌석이 없네요
호프,요리주점|제주약수터 본점|4|분위기는 좋음 직접만든맥주가 아님 유통업체느낌 안주는 맛있슴
호프,요리주점|제주약수터 본점|5|분위기도 좋고 깔끔하고 친절한 맛있는 제주 수제 맥주 약수터. 포장도 되니 넘 좋아요.
호프,요리주점|제주약수터 본점|4|다양한 수제맥주를 즐길수 있는 힙한 곳 단 부드러운 라인말고 묵직한 맛이 없어 아쉽
호프,요리주점|제주약수터 본점|5|친절하고 시음 가능해서 좋았어요 맥주도  넘 맛있어요 다음에 가게된다면 재방문하고싶어요
호프,요리주점|제주약수터 본점|5|2명방문. 3잔을 시음하게 해주었음. 맥주 골를때 도움이 되었고 수제맥주는 맛있게 먹고 잘 취했어요
호프,요리주점|제주약수터 본점|5|제주에서 경험할 수 있는 다양한 맛의 수제 맥주. 맥주 종류가 다양해 때에 따라 다양하게 종류가 바뀐다. 1인의 경우 2가지, 2인 이상인 경우 3가지 맛을 시음할 수 있도록 도와준다.  테이크아웃도 가능.…
호프,요리주점|제주약수터 본점|5|샘플링 시음부터해서 고를 수 있는 방식이라 좋아오 수제맥주들마다 특징이 있어서 다른 곳에서 잘 맛볼수 없는 것들이라 특별합니다 제주도 오면 또 갈게요 ㅋㅋ
호프,요리주점|제주약수터 본점|5|웨이팅만 빼면 다좋음 직원들이 친절한게 특히 좋아요. 되게 친절하시고 맥주도 다양하게 파는게 좋습니다
호프,요리주점|제주약수터 본점|4|맥주맛이 좋고 다양한 맥주를 시음 해볼 수 있습니다. 안주는 가벼운 음식 위주인데, 살짝 구워져 나오는 건어물 플래터가 비리지 않고 맛있네요. 테이크아웃 손님도 많아 굉장히 바쁜 와중에도 직원분들의 매너가 정중하고 친절합니다. 향이 좋은 곶자왈IPA 추천.
호프,요리주점|제주약수터 본점|4|무료 시음서비스도 좋고 맥주도 맛있다 포장손님이 끊이질 않아 복잡한데 직원들이 발빠르게 대응하며 홀주문도 받는다 혼술할 바 자리가 2석 밖에 없는건 아쉬운점 한번밖에 못가서 아쉬웠다
호프,요리주점|제주약수터 본점|5|제주 서귀포 시내에 위치한 감성 술집 수제맥주 맛이 기가 막힙니다 시그니쳐 맥주가 올레길인데 약간 세콤하면서 쓴맛이 하나도 없이 맛있었어요 제주 여행을 더 풍성하게 만드는 감성 맥주집 입니다.
호프,요리주점|제주약수터 본점|5|12종류 수제맥주 먹을 수 있는데 가격대비 맥주퀄 너무 좋고 분위기가 너무 좋았어요
호프,요리주점|제주약수터 본점|5|엄청난 맥주집! 분위기도 좋고, 맥주 맛도 좋고, 친절하고, 모든게 좋음! 다만 코로나 때문에 현장에서 못마시고, 포장만 가능해서 맘이 아팠음ㅜ
호프,요리주점|제주약수터 본점|5|친절하고 맛있어요 포장고 해왔어요
호프,요리주점|제주약수터 본점|5|웨이팅이 좀 힘들긴 한데 그래도 시음도 할 수 있고 맥주맛도 좋아요!!
호프,요리주점|제주약수터 본점|5|간간히 블로그등을 통해서 접했던 '제주약수터' 관광으로 갔던 제주가 아니라 크게 상관을 하지 않았는데 첫 날 잡았던 숙소가는 길에 발견하고 맥주 한 잔만 하러 들어갔던 곳입니다.…
호프,요리주점|제주약수터 본점|5|서귀포에 2곳있고 제주느낌나는 수제맥주를 맛볼수 있는 곳이다. 각 맥주마다 고유포스터가 있는데 벽에 붙어있는 포스터중에서 메뉴판에 없는걸 보니 기간마다 다양한 맥주를 선보이는 곳인거같다.(대표맥주는 고정인거같고)…
호프,요리주점|제주약수터 본점|2|포장이 되는점은 좋은데 안주 포장이 안됨. 맥주는 필스너 계열이 아닌 IPA계열 좋아하는 사람에게는 괜찮음, 다만 가격은 사악해 제주라서 사먹지 안사먹을 집
호프,요리주점|제주약수터 본점|5|서귀포사는 친한언니가 데리고가서 알게된 곳이예요 원래 라거만 마셨는데 여기서 에일의 매력을 알아버렸어요 사장님 너무 친절하시고 확장돼서 안주도 같이 판매하시던데 그 윙 주문하면 파프리카랑 랜치드레싱(맞나모르겠네요ㅋㅋ) 같이나오는데 그게 또 엄청…
호프,요리주점|제주약수터 본점|5|진짜~ 약수터~ 수제 맥주를 포장해 갈 수 있는 정말 좋은 곳입니다. 운전을 해야되서 바로 먹을 수는 없는데, 제주에 있는 다양한 수제 맥주들을 꼭! 경험해보고 싶었습니다. 그래서 검색하다 우연히 찾았는데, 바로 옆 200m에 약수터가 똭~ 정말 행운이었습니다~ 주차가 어려워서 근처 주차장에 대고 달려갔습니다~ 다양한 메뉴가 있고, 약수터에서 만든 메뉴 #올레길 #세연교 마시면 예쁜 엽서도 줍니다~^^
호프,요리주점|제주약수터 본점|4|트렌디한 매장 분위기에 3가지맛의 시음서비스까지 무척이나 마음에 듭니다. 맥주에 대해 관심이 없으시더라도 궁금한 종류를 맛보고 선택할 수 있으니 방문해 보시길 추천드립니다. 저같은 경우엔 맥주만 포장해서 안주는 맛보지 못했지만 이미 맥주만으로도 무척이나 맛있기 때문에 별점 4개 드립니다.
호프,요리주점|제주약수터 본점|5|라구파스타 맛있어요 ㅎㅎ 맥주도 종류 많아서 고르리 좋았습니다 친절함!
호프,요리주점|제주약수터 본점|4|분위기 좋고 다양한 맛 좋음
호프,요리주점|제주약수터 본점|5|맥주 맛 JMT, 분위기 짱 하지만 운전때문에 테이크 아웃해서 리조트에서 먹었네요 맥주 가격이 쬐끔 비싸지만 수제맥주니깐 그리고 세잔까지 시음도 가능해요 맥주 좋아하시는 분들은 한번 가보셔도 좋을듯해요
호프,요리주점|제주약수터 본점|5|라거는 종류가 많지 않지만, IPA 좋아하시는 분들에게는 최고의 장소일 것 같아요 ^^!!
호프,요리주점|제주약수터 본점|5|제주의 맥주를 마시고자 한다면 ~ 서귀포에 숙소가 있다면 ~ 제주가 자랑하는 다양한 맥주를 드래프트로 맛보고자 한다면 ~ 추천한다. 먼저 시음 2~3 잔을 주고 선택하게 해주는 것 역시 마음에 든다.
호프,요리주점|제주약수터 본점|5|If you are looking for spcialized craft beer in Jeju. Please visit here and enjoy it! You can taste test of 2 beer. (tasting 3 beer for 2 persons)…
호프,요리주점|제주약수터 본점|5|"""올레길""맥주 추천합니다! 개인적으로 관광 오셨을 때 와서 간단히 한 잔 하고 가시는 거 추천드립니당!! 수제맥주의 신세계."
호프,요리주점|제주약수터 본점|5|제주 여행하면서 가장 기억에 남는 곳 중 한 곳. 제주도에서 만들어지는 각종 수제맥주와 여행객을 설레이게 만들기 충분한 분위기... 부족한 점 하나 없는 완벽한 올레시장 핫플레이스입니다 ^^
호프,요리주점|제주약수터 본점|4|직접 양조한 맥주, 맥파이, 제주맥주 등 제주도 브루어리의 맥주들을 파는 서귀포 수제맥주집. 맥주 두 종류를 먼저 시음해볼 수 있다. 가격도 괜찮고 맛도 나쁘지 않다.
호프,요리주점|제주약수터 본점|5|맥주설명도 잘해주시고 맥주도 맛있고 특이하구 분위기도 좋네요. 다시가고 싶은 가게입니다.
호프,요리주점|제주약수터 본점|5|맥주 너무맛있고...특히 새연교.. ♥️ 맥주최고입니다 저는 흑맥짱좋아하는데... 와...인생맥주를찾앗네요 안주도 너무맛잇어요 ㅋㅋㅋㅋㅋㅋㅋ내일도갈려구요
호프,요리주점|제주약수터 본점|5|제주에서만 맛보는 #수제맥주 #서귀포 넉넉한 맛보기.. 주문할수록 늘어나는 사이즈 잘생긴 사장님 왈~~ 줄수있는건 술밖에 없다고  ㅋㅋ…
호프,요리주점|제주약수터 본점|5|12가지 맥주중에 시음해보고 먹을 수 있다. 맥주마다  개성이 있어서 골라먹는 재미가 있다. 개인적으로 신맛의 맥주가 있어서 아주 좋음.
호프,요리주점|제주약수터 본점|5|정말 훌륭한 브루어리펍이라고 생각합니다..  맥주 맛도 훌륭하지만 시음서비스 너무 좋습니다
호프,요리주점|제주약수터 본점|4|맥주도 다양하고 맛있음 제주 에일부터 맥파이 브루어리에서 만드는 생맥주까지 다양하게 갖추고 있음 하루를 마무리하는 맥주로 딱 좋음~
호프,요리주점|제주약수터 본점|5|온-고잉 메뉴 이외에도 정기적으로 새로운 메뉴를 선보이며, 밀봉 포장된 용기로도 구입 가능하여 매우 매력적입니다.
호프,요리주점|제주약수터 본점|5|맥주는 시그니처 메뉴는 다 맛잇어요. 3잔까지 시음 가능해서 시음하고 드셔보세요. 제주약수터 본점이 넓고 좋습니다.
호프,요리주점|제주약수터 본점|5|제주여행중에 찾은 보석 같은곳!! 여행 일정 내내 3일동안 전부 방문!! Ipa 좋아하는게 춘천ipa 역대급!! 안주는 좀 아쉽다!~ 하지만 맥주가 모든걸 커버해주는곳!!
