0|1|2|3
산봉우리|성산일출봉|5|정말이지 제주도에서 가장 아름다운 곳 중 하나가 이곳이다. 그렇게 오래 걸리지 않는 코스이며 왕복으로 약 1시간 정도 걸린다. 올라갈 때 생각보다 많이 힘들지 않고 길을 잘 만들어 놓았다. 또 무엇보다 일출봉을 오른 후 나타나는 풍경과 불어오는 바람이 모두 완벽하다. 아직 가보지 않은 모두에게 꼭 추천하는 장소이다. 언제가도 아름답겠지만, 하절기는 피하는 걸 추천한다. 올라가도 바람 한 점 없을 때가 많으며 태양이 내리쬐어 뜨거움이 장난 아님.. 다만 하절기는 야간(오후 5시 이후) 시간도 개장을 하기에 아직 가보지는 않았지만 하절기에 제주도를 방문하게 된다면 오후에 가보는 것도 추천합니다.
산봉우리|성산일출봉|5|아래서 보는 것도 아름답지만 위로 올라가서 보면 더 아름답니다. 하지만 올라가는 것 생각보다 많이 힘들다. 배를 타고 나가서 보면 육지에서 보는 것과는 다른 성산일출봉의 모습이 보인하고 하는데 내가 갔을 때는 태풍으로 배가 뜨지 않아 타지 못했다.
산봉우리|성산일출봉|5|제주도하면 성산일출봉이 떠오릅니다. 그만큼 식상한 곳이죠. 그런데..이만한 곳도 사실 제주에서 발견하기 힘든 건 사실입니다. 올라가는 길이 제주 오름에 비해 조금은 어렵지만.. 장상에서 바라보는 풍경은 그 고단함을 금방 잊게 해주죠.…
산봉우리|성산일출봉|5|성산일출봉에 오르면 주변과 어우러진 경치는 탄성을 자아내게 합니다. 자연의 아름다움이 주는 감동이랄까요! 성산일출봉 정상에 오르면서 보이는 성산 일대의 모습은 그림처럼 보입니다.  정상에 오르면 제주 동부의 정경과 오름, 광치기 해변이 눈가에 그려집니다.
산봉우리|성산일출봉|4|한번쯤은 가볼만한 장소입니다 좀 아쉬운게 있다면 쓰레기통이 잘 보이는 장소가 이닌 곳에 있어 쓰레기버리는게 불편했고 일출봉에 좀 늦게 올라갔다내려오는데 가로등이없어 보이지않아 주차장까지 오는길이 불편했습니다
산봉우리|성산일출봉|3|솔직히 말해서 일출을 보러 안 올라가도 된다. 무슨말이냐면 주변에서 봐도 충분히 이쁜 일출을 볼 수 있다. 물론 올라가서 보면 좀 더 이쁜 일출을 보고 내려올 때 풍경을 볼 수 있어서 올라간다 해서 후회하고 그런일은 없을 것 같다. 생각보다 일출봉이 높으며 입장료, 등등 고려해보면 굳이 안올라가도.. 제주도 와서 일출봉을 올라가야 한다는 강박관념이 없다면 안올라가도 된다.
산봉우리|성산일출봉|5|세계자연유산으로 지정된 성산일출봉~ 정상 분화구의 가장 자리가 성벽처럼 보인다고 해서 성산(城山)이라고 부르며, 정상에서 보는 일출이 아름답다고 해서 일출봉이라 한다. 입구부터 정상까지 30분 정도 걸리며 왕복 50분~1시간 정도가 소요된다.…
산봉우리|성산일출봉|5|너무나 아름다운곳. 우도가기전에 성산일출봉도 한번 들리면 좋습니다.…
산봉우리|성산일출봉|5|기대하지 않고 갔는데 해가 뜨고 바닷물에 비친 해가 너무 아름다웠어요 계단 오르는 동안은 진짜 힘들었는데 정상 도착하자마자 너무 아름다워서 감탄사가 터져나왔어요 ㅜㅜ 힘들었지만 꼭 가보라고 추천하고 싶은 장소입니다 !
산봉우리|성산일출봉|5|이름  그대로 일출을 보기 위해 새벽부터 운영됩니다. 올라가는 길이 험하지 않아 아이들도 오르기 쉽고 정상에서 보는 일출봉의 모습과 주변경관이 너무 아름다웠습니다.…
산봉우리|성산일출봉|5|제주여행 코스을 계획하면서 본격적인 과학을 시작하게 된 아들녀석을 고려하여 항상 멀리서만 바라다보던 성산일출봉을 올라 보았습니다 장인어른 생전 함께한 제주여행시 올라본 이후 거의 20년 만에 ...…
산봉우리|성산일출봉|4|솔직히 좀 힘들었음.이렇게 가파른지 몰라서....올라가다 중간중간에도 바람이 엄청불어서 시원했음.다시 가고싶은곳 이기도하고...제주도에서 대부분의 식당들이나 시설사람들이 하나같이 불친절해서 가고싶진않지만 여기일출봉은 다시 가서 보고싶음.
산봉우리|성산일출봉|5|덥지만 꼭 올라가봐야 하는 곳입니다.  정말 강렬하게 따가운 찌르는듯한 햇살에 갈등하는데 다른 관광객들은 고민없이 오르네요 처음과 달리 성산일출봉주변을 돌아보니 예쁜 경관이 있네요 주차장쪽  바닷가도 꼭 걸어보세요
산봉우리|성산일출봉|5|올라가는 길이 아주 힘든편은 아니니 꼭 한 번 가보길. 맑은 날 가보면 정말 좋을듯. 구름이 많은 날이라면, 아래에서 위를 볼 때가 참 멋있음.
산봉우리|성산일출봉|5|제주도에서 유명한 관광지다. 외국인들도 많이 오고 늘 관광객이 많은 곳이다. 새벽에 가서 해가 뜨는 모습을 보면 무척 좋다.
산봉우리|성산일출봉|5|제주에 오면 항상 들리는 곳입니다. 성산일출봉을 오르면 바람이 많이 불어 체감온도가 항상 낮으니 여분의 옷을 꼭 챙기세요. 이곳과 예쁘게 사진을 찍으려면 성산일출봉 오는 길목의 유채꽃밭과 광치기 해변을 가시면 좋습니다.
산봉우리|성산일출봉|4|유네스코 지정 세계문화유산답게 멋진뷰로 유명한곳입니다.. 오르는길과 내려오는길의 구분으로 복잡허지않게 구경할구있어 편하고 화장실도 군데군데 있어 불편함이 없습니다.
산봉우리|성산일출봉|5|성산일출봉 두번째 등반이네요ㅎㅎ 올라가는 동안 힘들고 덥고 거의 땀으로 샤워를 했지만 그만큼 뜻깊습니다. 꼬마들도 열심히 올라가는 모습을 보니 대견하네요😊 다음 날 며칠 동안 종아리에 고통을 감내해야하지만 덕분에 성산일출봉의 풍경을 두 눈에 가득담았네요^^
산봉우리|성산일출봉|5|걷는걸 좋아하는데, 정말 딱 걷기 좋았습니다. 작은 산을 오르는 느낌입니다. 경관은 멋집니다. 저녁때쯤 갔는데, 야경을 볼 수 있었습니다. 길이 잘 되어있어 어린아이도 , 어르신분들도 가기 쉽습니다. 제주도의 멋진 경치를 여행하고 싶으시다면 들르시는것 추천합니다. 관광객이 많은 지역이라 , 이니스프리 던킨 네이쳐리퍼플릭 아리따움 백다방 스타벅스 등등 프렌차이즈 점들이 다 들어서 있던게 인상깊었습니다. 중국 일본 관광객들이 많이 오는것 같았습니다. 다시 제주도에 온다면 또 올 것 같은 장소였습니다. 자연을 만끽하고 싶으시면 꼭 오세요!
산봉우리|성산일출봉|5|성산 일출봉은 역시 제주의 명물이라고 할 수 있을 만 하더군요. 멋진 풍광을 볼 수 있었구요. 주의할 점은 저녁 7시에는 여름에도 급격히 해가 떨어지는 관계로 미리 하산을 하셔야 해요. 안 그러면 위험할 수도 있습니다. 근거리에 아쿠아플라넷과 섭지를 함께 어울러 볼  수 있어서 이곳에서 하루를 보낼 수 있답니다.
산봉우리|성산일출봉|4|일출을 보기에 좋은 성산일출봉. 성산일출봉에는 입장료를 내고 가는 코스와 입장료를 내지 않고도 갈 수 있는 무료 코스로 총 2가지의 코스가 있다. 입장료를 낸다면 성산일출봉의 꼭대기까지 걸어갈 수 있고, 입장료를 내지 않는 코스는 바다를 볼 수 있게 된다.…
산봉우리|성산일출봉|5|어릴때 가보고 오랜만에 가보니까 진짜 좋음. 왕복 한 50분 정도 걸리는 짧은 등산인데, 완전 매우 추천함. 외국 사람들이 더 많이 올라가는 것 같음.…
산봉우리|성산일출봉|4|제주 여행의 필수 코스입니다. 올라가는 길이 좀 힘들긴 하지만, 올라가면 그만큼의 충분한 보상은 받으니 꼭 방문하세요~
산봉우리|성산일출봉|5|공기만 마셔도 좋은곳  눈으로 담으면 더좋은곳 제주하면 ~휙 생각나는곳이죠 가볍게 입구만 돌아보아도 믓진곳이랍니다…
산봉우리|성산일출봉|5|감동적이 있습니다. 제주도가 처음이라면 제일 먼저 가봐야 하는 곳입니다. 섭지코지랑 같이 보면 좋습니다.
산봉우리|성산일출봉|4|제주 동쪽 끝에 위치한 유네스코 세계문화유산에 등재된 성산 일출봉입니다. 한라산 정상 아득히 멀리 보입니다. 아침 햇살에 반짝이는 노을이 아름답습니다.
산봉우리|성산일출봉|5|국내를 넘어 세계지리적으로도 굉장히 특이하고 아름다운 화산분화구 입니다. 제주도에 왔으면 꼭 들려 볼 장소입니다. (아침에도 좋고, 해질녘에도 아름답습니다.)
산봉우리|성산일출봉|5|새벽에 일출을 보기위한 장소라 일출 전에 입장 가능합니다만, 계단도 가파르고 체력이나 등산에 자신있는 분들에게만 추천드리고요. 대낮에 올라가서 바다의 풍경과 화산분지의 푸르름을 보는것 또한 아주 훌륭합니다. 직장에서 갔었던 그 느낌을 아들에게도 보여주고 싶었습니다.…
산봉우리|성산일출봉|5|오래 전 제주에 왔을 때 '당연히 가봐야 하는 곳 중 하나'가 성산일출봉인데도 지나만 가고 올라가보진 않았어요.  하지만 제주 동쪽 여행에서 성산일출봉을…
산봉우리|성산일출봉|5|성산일출봉 입니다. 먼저 아래 초지언덕을 도는 무료 코스와 꼭대기를 올라갈수 있는 유료 코스가 있습니다. 유료코스는 내려오면서 무료코스쪽으로 갈수 있습니다. 올라갈땐 높아 보이지만 금방 올라갈수 있습니다. 다만 급경사 코스가 힘드니 조심해서 올라가야합니다. 올라가면 전망대가 있고 분화구 전경을 볼수 있습니다. 올라가볼만 합니다.…
산봉우리|성산일출봉|4|일출의 대~박 걸어 올라가는것이 힘들었지만 보람은 있네요
산봉우리|성산일출봉|5|성산일출봉 정상의 풍경은 엄청납니다. 꼭 가보세요!
산봉우리|성산일출봉|4|성상 일출봉은 유네스코 세계자연유산에 등재되어있다. 해발은 180m로 등산로의 경사가 급해 천천히 걸어가야 다리가 아프지 않다. 빠르게 등반시 왕복 20분정도가 소요되며, 일반적으로 왕복 50분정도가 소요된다.…
산봉우리|성산일출봉|5|기암절벽과 함께 멋진 화산 분화구가 있는 산. 오름? 크레이터?? 세계문화유산으로 잘 지켜가야 할 천혜의 자연관광지. 제발 올라가다가 함들어서 먹을 물을 가져갔다가 함부로 풀숲에 버리거나 물티슈등을 버리지 않길..
산봉우리|성산일출봉|4|2020년 6월에는 외국인들이 없어 한적하고 좋아요. 주차장에 주차를 하고 매표소쪽으로 올라가면 오른편에는 일출봉 오르는 유료 도보길이고 왼편은 우도가 보이는 바다를 조망하는 무료 전망대입니다. 월요일에는 일출봉길도 무료라고 합니다. 성산일출봉 정상까지 오르기 어렵다면 왼쪽에서 우도와 일출봉을 관람하세요.
산봉우리|성산일출봉|4|享受美好的风景很好。门票费是每成人2000韩元，青少年1000韩元。 외국인들도 꽤 찾는 곳인데 올라갈수록 뷰가 이뻤어요ㅎㅎ 주차는 무료이구 입장료도 성인 2000원, 만 24세이하 1000원이었습니당
산봉우리|성산일출봉|4|비와서 가서 정상에 올라가서도 아무것도 안보이고 멀리서 성산일출봉을 바라봐도 안개만 자욱히 껴있어서 정말 아쉬웠습니다.. 정상까지 그리 긴 시간은 걸리지 않았구요 체력 저질도 충분히 올라갈 수 있었으니 꼭 정상까지 올라가보는 것을 추천드립니다 다만 비오는 날은 짙은 안개때문에 경치도 안보이고 길이 많이 미끄러우니 추천하지 않습니다ㅠ 맑은날 꼭 다시 가보고 싶습니다
산봉우리|성산일출봉|5|교과서에 나오는 그대로 신기했다 올라가는 길은 가파르지만 정상에 도착하면 정말 탁 트이기에 꼭 가보길 추천. but 중국인 많음 저녁때가면 일몰도 볼 수 있음
산봉우리|성산일출봉|5|제주도의 자연이 가진 아름다운 특징들을 한꺼번에 보여주는 전시장 같은 곳입니다. 이국적인 화산 분화구,   칼처럼 잘려진 새카만 색깔의 절벽, 섬들ᆢ꼭 가보세요. 눈으로 보기엔 높아 보여도, 남자는 20분정도, 여자분은 30분정도면 올라갈 수있고, 수고하신 만큼 볼만한 경치가 펼쳐집니다.…
산봉우리|성산일출봉|5|술은 내가 먹는데 취하는 것은 바다가 취한다.^^
산봉우리|성산일출봉|5|2019년 2월 1일. 겨울이지만 와투만 입으면 괜찮은 바람이 불고 정상까지 20분 정도. 그래도 노인들은 오르시기 힘듭니다. 올라가면 성산일출봉의 전경과 성산지역 섭지코지 그리고 우도가 모두 보입니다. 올라가는 길과 내려가는 길이 다릅니다. 성산일출봉 정상에서 내부로 들어가는 길은 통제 되어 있습니다. 정상에서 인생샷 가능합니다. 다른 외국 관광객들 특히 중국 관광객들이 많은데 무례한 한국인들이 더 보기 안좋았습니다. 대여섯명이 몰러다니는 학생들은 다른 사람들을 배려해 주기를 바랍니다.
산봉우리|성산일출봉|5|제주도에서 가장 인상적이었던 곳. 500계단 안되니까 두려워말고 슬금슬금 오르세요.
산봉우리|성산일출봉|4|국내에서 일출을 보기 좋은곳 베스트 쓰리 중에 한곳. 바다로 돌출된 분화구가 기암 절벽을이루며 정상에 오르기까지 두어번 힘들다 싶은 순간이 지나면 시원스런 분화구가 눈에들어오며 월드컵 경기장 보다 더큰 운동장이 눈에 들어온다. 30여년전에는 저 밑에 까지 출입이 가능했었는데.... 시원스레 사진을 찍다가 오른쪽 내려오는 곳으로 내려가서…
산봉우리|성산일출봉|5|유네스코 문화유산이라 가봤어요. 등반도중 편의점 아줌마 거짓말이 압권. 50분 걸리다고 음료수 먹어야 한답니다. 근데 5분뒤 정상 시기에 속지마세요^^
산봉우리|성산일출봉|5|입장료 2천원이 전혀 아깝지 않은 명소였습니다. 저녁5시가 넘어 입장해서 부랴부랴 1시간 정도 걸으면 정상에서 아름다운 노을까지 보고 내려올수 있습니다.
산봉우리|성산일출봉|5|흐린날이었지만 정말 멋졌어요! 정상까지 왕복 50분이라고 했지만, 올라가는 길이 가파르기때문에 중간중간 쉬느라 좀 더 걸렸어요. 날씨를 확인하시고 얼음물 꼭 준비해서 가세요.
산봉우리|성산일출봉|5|멀리서 봐도 예쁘지만 정상에 올라가서 보이는 광경이 정말예쁩니다. 꼭 한번은 올라가보기를 권합니다.
산봉우리|성산일출봉|5|나도 큰기대는 안하고 갔는데 너무나 좋았습니다 정상을 오르는것보다는 아래서 주변 구경을 추천
산봉우리|성산일출봉|5|우선 길과 주차장이 정말 잘돼있어서 좋았고 일출전망대 자리도 많아서 부족하지않아 좋았습니다. 다만 제가 간날은 구름에 가려 해를품은 바다는 보지못해 안타까웠습니다. 구름없는 날 오면 좀더 만족스러웠을텐데.. 사람들과 다같이 일출한번 보러오는거 괜찮을거같아요 잠시 생각에도 잠겨보고. 그리고 올라오는 코스가 그리 힘들지않아요 중간중간 사람들 힘들어하는데 그것도 잠깐이예요 어느새 도착해있어요.
산봉우리|성산일출봉|5|성산일출봉은 갈때마다 멋있고 좋네요. 12월말에 갔는데 춥고 바람이 많이 불었어요.
산봉우리|성산일출봉|4|일출봉까진 올라가지 못했지만 낮에와도 예쁜사진을 담을수있는 곳 이예요~
산봉우리|성산일출봉|5|바람이심하고 비가와서 정상올라가려다 아이가 잇어 환불하고 무료인 왼쪽길로 가서 사진 남기구 후다닥 다시차에 탓어요 갑자기 비가굵어져서ㅜ 경치는최고  담엔 꼭 정상올라가고싶어요
산봉우리|성산일출봉|5|무료 구간을 다녀왔는데 너무 좋았습니다. 다음에는 탐험(무료)구간도 가볼게요 :) 🎉🐳🙏
산봉우리|성산일출봉|5|성산일출봉 애들도 좀 힘들지만 같이손잡고 올라갔어요 너무 풍경도좋고 내려오는길 유채꽃밭에 🐎타는것도 너무 좋아하더라구요
산봉우리|성산일출봉|4|시원한 제주 바람맞기 정말 좋은곳!
산봉우리|성산일출봉|5|옥빛바다~  반짝이는 파도~ 멀리 우도도  잘 보이고 눈이 호강하는곳 어디를 보아도 아름다워라
산봉우리|성산일출봉|5|성산일출봉은 유네스코에 등록된 곳이라 인기가 많은곳 왕복 1시간 이며 경로 65세이상 무료 입장료는 2천원
산봉우리|성산일출봉|5|3일 연속으로 갔네요 너무 좋습니다
산봉우리|성산일출봉|5|제주도를 몇번을가도 일출봉을 오르는건 처음인데 중국단체관광객이 몰려오기전에 꼭 올라가봐야지 했던게 이번이됐다 탁트인 제주도 풍경이 너무 아름답고 좋았다
산봉우리|성산일출봉|5|멀리서 보아도 아름답습니다 올라가서 내려다보아도 아름답습니다
산봉우리|성산일출봉|4|운동삼아 갔었는데 이렇게 계단이 많은 줄 몰랐어서 너무 힘들었어요 쉬엄쉬엄 천천히 올라가면 괜찮을것 같아요 내려올때 비와서 뛰다시피 내려왓는데 왓다갓다 하는데 1시간 안걸리는듯해요
산봉우리|성산일출봉|5|오래전 졸업여행때 와보고 정말 오랫만에 왔는데.. 역시나 경치가 좋았음.. 제주에 왔으면 가봐야져?
산봉우리|성산일출봉|4|제주도 필수 코스 중 하나. 생각보다 가파라서 짧고 굵게 올라간다고 생각하면 좋아요. 날이 좋지 않다면 성산 가는 도로변에 차를 잠시 세울 공간이 있으니 여기서 살펴보고 다음을 기약하는 것도.. 주차장은 무료지만 성산일출봉 입장료가 있다. 근처에 섭지코지가 있다.
산봉우리|성산일출봉|5|제주도 여러번 갔지만 이번에 처음 올라가봤는데 너무 좋네요 올라가기 더워서 힘들었지만 정상에 올라가니 뷰가 정말 아름다워요! 꼭 올라가보시길..코로나때문에 중국인 없어서 더 좋아요
산봉우리|성산일출봉|5|아주 멋진장소! 일출을 볼 수 있었음 좋았겠지만 꼭 그게 아니더라도 경치와 볼거리가 많습니다
산봉우리|성산일출봉|5|최고입니다
산봉우리|성산일출봉|4|중국관광객들이 무분별한 방문이 있기 전 까지는 한산하고 조용하면서 멋진 일출을 볼 수 있는 장소 였으나 지금은 그닥 가고싶지 않은 장소가 되어바려 아쉬운 장소이다.
산봉우리|성산일출봉|5|언제와도 풍경하나는 진짜 이쁘다. 올라가는데 그닥 힘들지도 않고, 제주도를 왔는데 한 번도 온적이 없다면 꼭 와봐야 할 곳
산봉우리|성산일출봉|5|보고 또 여러번 가봐도 자연은 참 멋지구나! 하는 생각이 드는 관광명소!
산봉우리|성산일출봉|5|2017-05-06 이곳도 한 번쯤 꼭 가 볼만한 곳.
산봉우리|성산일출봉|5|유네스코에 왜 기재됐는 지 알 수 있을꺼 같아요~ 정말 멋져요♡
산봉우리|성산일출봉|5|유네스코 세계자연유산이라는 이유만으로도 충분히 가볼 가치가 있는장소. 올라가는데 약 20분정도 왕복 50~60분이 소요되며 올라갈때 지칠수도 있지만, 중간중간 제주도의 전경을 볼 수 있어 사진을 찍는 등 즐기면서 올라갈 수 있다.…
